Series Name,Series Code,Country Name,Country Code,1990,2000,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
GDP per capita (current US$),NY.GDP.PCAP.CD,Indonesia,IDN,585.0765629,780.1902047,3643.047176,3694.35934,3623.927241,3491.637491,3331.695115,3562.816334,3837.578024,3893.859578,4135.201531,3869.588427
GDP per capita (current US$),NY.GDP.PCAP.CD,"Iran, Islamic Rep.",IRN,2214.327688,1670.009674,7781.405801,7927.844908,6018.3229,5585.525604,4904.327315,5253.42656,5520.314782,3598.483454,3114.622753,2422.480657
GDP per capita (current US$),NY.GDP.PCAP.CD,Iraq,IRQ,10356.90305,2058.264401,6045.494567,6836.073995,7076.552265,6637.684375,4688.318017,4550.658638,4985.452879,5915.850854,5980.626918,4145.862936
GDP per capita (current US$),NY.GDP.PCAP.CD,Ireland,IRL,14031.30257,26269.18162,52108.83323,49028.82739,51518.3881,55525.89725,61987.551,62818.96636,69601.68388,79068.97461,80886.61574,85267.76474
GDP per capita (current US$),NY.GDP.PCAP.CD,Isle of Man,IMN,,20322.68202,77349.22524,79148.33225,83357.13268,92334.64631,85126.97047,82197.12677,83477.83429,89112.66772,86481.55259,
GDP per capita (current US$),NY.GDP.PCAP.CD,Israel,ISR,,21061.48228,33775.512,32667.60687,36499.45611,37847.64994,35808.43643,37330.2618,40774.12961,42063.45313,43951.24773,44168.94364
GDP per capita (current US$),NY.GDP.PCAP.CD,Italy,ITA,20825.78422,20087.59199,38599.06221,35053.52624,35549.9747,35518.41529,30230.2263,30939.71425,32326.67421,34605.26273,33641.63375,31714.22095
GDP per capita (current US$),NY.GDP.PCAP.CD,Jamaica,JAM,1897.690884,3392.123878,5111.465987,5209.859264,4989.734089,4834.284009,4907.927415,4843.7499,5070.099503,5359.993789,5369.498371,4664.530242
GDP per capita (current US$),NY.GDP.PCAP.CD,Japan,JPN,25371.46417,39169.35957,48760.07895,49145.28043,40898.6479,38475.39525,34960.63938,39400.73936,38891.08627,39808.16856,40777.6087,40193.25244
GDP per capita (current US$),NY.GDP.PCAP.CD,Jordan,JOR,1166.61093,1651.621798,3852.890025,3910.346894,4044.426869,4131.44735,4164.108769,4175.356602,4231.51828,4308.151074,4405.487109,4282.765825
