"Data Source","World Development Indicators",

"Last Updated Date","2022-04-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Puerto Rico","PRI","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","255.95071986","254.9882292","264.11410934","341.94974088","405.16584122","429.64253214","474.15854793","547.27611037","631.33253027","589.06115964","558.23520693","601.30938193","585.749962","584.70039172","604.27410875","528.83257384","551.91423897","593.18903427","663.05845618","676.4921427","","",
"Paraguay","PRY","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.15905235","45.98279439","34.70364299","36.60182005","47.18338835","51.57369061","64.66392289","86.61854637","123.30243741","111.09963731","127.9931531","155.0738524","156.90624736","171.03156023","179.97476728","158.70084872","152.56403355","164.29386617","171.13852409","161.66901635","","",
"West Bank and Gaza","PSE","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.29076322966635","8.43935443207525","8.78932052904201","10.1741233161614","12.0314607060205","12.7679907549942","14.5693039597889","16.651066235855","17.3199857339875","20.2452382521139","20.1562944682076","23.4046851162477","24.2874185752487","23.4157240136207","23.1532534839026","22.6615794957118","23.0751064455713","20.3982103117196","20.8733402060438","20.8823111221521","","",
"Post-demographic dividend","PST","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","397.538377833103","400.002739437796","431.799787619805","490.535425290887","538.366893845194","559.374966484857","590.551974268773","641.188179211751","679.491467246202","661.123863161485","681.357898821903","730.002787661772","734.430989811491","738.79541738445","751.780061190673","716.574515484485","735.577147228493","755.622023532153","794.742668380311","800.00855350826","","",
"French Polynesia","PYF","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","180.84158841","180.93776714","204.21968262","225.77206128","240.31747362","246.03753407","244.86500725","241.73025564","241.11869055","246.18119655","225.83885151","222.65491814","161.87735823","122.00872292","115.13178701","137.35005968","163.20429724","192.76053741","221.89955797","222.75920725","","",
"Romania","ROU","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.57311537","14.92876717","17.22464827","21.71438551","46.41468649","47.08535443","58.17336025","73.03566203","94.78640742","93.40075834","92.70017939","103.56066828","90.08654853","99.91943683","102.24849977","94.1170118","98.84459464","113.73243659","133.70350004","139.41885578","","",
"Russian Federation","RUS","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.82290278","36.3686512","43.93388996","54.79455523","70.72148692","86.81786827","109.73826623","145.13441013","192.18306442","178.39366199","199.97570691","233.43203297","252.83427635","281.12297224","264.26806364","192.48038398","188.21222144","234.72712791","233.32152432","238.9791531","","",
"Rwanda","RWA","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.47848462","2.19224835","2.07805627","2.96504353","4.36096607","6.099366","3.98494064","4.30975275","4.84663547","5.14927717","5.46779499","5.72779847","5.98339436","6.0303819","6.27153872","6.08813629","5.89028691","5.83239851","6.10965459","5.99939821","","",
"South Asia","SAS","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.0669485282358","13.0191271465915","13.214209143303","14.3813707264402","16.1692806342985","18.2500616371468","19.7854928066085","23.2938914011443","24.0917463820928","23.7080669172377","27.044996335256","27.9571088418644","28.3194725185629","34.9159268666027","35.2508945853421","35.6290676372244","36.0116672680437","31.4804748400138","32.9328352597802","33.9431190656306","","",
"Saudi Arabia","SAU","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.31296923","69.87808406","68.17910234","68.63594534","72.7628556","77.69506978","85.60046251","98.4199456","115.54146678","126.86299514","133.1220098","137.68418665","153.7900433","159.32352589","168.00469125","177.97021452","182.19731863","186.60244072","213.27955842","217.18241239","","",
"Sudan","SDN","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.41660855","10.32402242","11.24260954","15.47489155","18.36685238","22.29254918","34.06290989","52.53866306","57.54832707","50.02828255","57.29935046","88.88050892","67.11981459","95.16142224","78.38370489","100.46242447","116.61221859","139.60066221","39.84678346","31.6222552","","",
"Senegal","SEN","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.08038304","12.59590688","14.90129845","19.63443332","23.46159885","14.41465071","14.4806322","18.10357803","20.49535146","22.93716257","24.93001652","29.25918583","29.67372258","33.25478583","30.97416624","27.19341272","27.70050921","29.14280155","30.7967552","30.13417993","","",
"Singapore","SGP","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","384.12525797","387.24765022","401.97867131","413.33140354","442.49604769","454.42285841","483.85469855","543.49386462","601.74441018","575.08570038","620.54470899","662.19452481","688.65135278","751.74415694","734.5906476","761.82549015","808.77922322","842.84816632","775.51188713","793.79298017","","",
"Solomon Islands","SLB","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.65091374","2.95674975","2.08164736","1.63282877","1.77898678","1.98813208","2.38296017","2.59812093","2.73238868","2.42703517","2.82989815","2.83610764","2.74671979","3.2764494","3.2240577","2.9821675","3.00869633","3.02820953","3.45527706","3.84918646","","",
"Sierra Leone","SLE","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.63569499","17.90925666","19.77261806","20.44025527","19.58872571","21.5419605","23.07559128","26.37484911","30.46817378","30.35021275","28.15248587","41.65303824","43.89656507","52.1583907","49.30268052","44.37032866","36.19036767","25.44258627","26.99808907","25.47114605","","",
"El Salvador","SLV","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.32482282","92.55500219","91.73113088","90.30732","88.88655869","87.46485679","68.46979321","75.32642456","77.76784923","79.59743607","80.45701784","81.35406516","82.907905","76.4700015","77.94158269","78.69440345","79.6749102","82.34471474","83.06388747","85.1320704","","",
"San Marino","SMR","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","543.76887834","524.36200769","553.8799414","580.65700148","662.49495841","651.11508479","666.55379704","742.96384818","841.72020745","793.19288664","722.48141001","731.3293581","663.45598644","701.98735287","676.20326756","534.04098896","523.6586646","525.03716223","550.94241775","518.19668708","","",
"Somalia","SOM","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.73021868","31.96472031","41.28929109","57.47072042","74.90794682","91.70543124","122.00308209","189.95836389","236.14882801","202.29171848","198.515332","225.30715396","198.3758392","237.62564791","243.20704934","199.38795847","196.77857682","209.63641384","236.41166087","237.43686086","","",
"Sub-Saharan Africa (excluding high income)","SSA","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.0117680392458","10.5681215427252","10.7703323920621","15.8085770731039","17.3764086452684","19.5081922128489","22.6765723379679","25.1604423677757","28.0773289487032","25.3777655539574","27.6535920579306","30.6063981565191","30.2229562715881","33.1606810742029","32.60836014628","30.4184521881099","28.6017201518817","29.1545060809979","24.2945545808961","23.7877721946745","","",
"South Sudan","SSD","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.06331465","5.79853731","5.32621878","","",
"Sub-Saharan Africa","SSF","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.0183253400967","10.5820242436402","10.7781623970215","15.8181525740339","17.3884623006448","19.5216101975997","22.6894784416051","25.1706882716349","28.0926213123811","25.3898151263947","27.6664539330754","30.6195110949553","30.2362386051244","33.1729750124041","32.6247039632057","30.4340397843018","28.617559451146","29.1695171697722","24.3108407453869","23.8045930956745","","",
"Small states","SST","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.5244915712879","69.1875489386548","73.8449105773355","83.6335115708875","96.1236974459449","104.293954551769","110.714728355857","129.566700280834","149.62471125043","139.548771090294","134.743536443503","142.133947003908","133.929817966899","141.356668367453","147.784404089047","136.845159272639","140.650173529309","151.860269440465","161.487927924146","151.09698857597","","",
"Sao Tome and Principe","STP","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.02956963","20.7963205","21.56772522","23.24576044","25.71487169","27.467942","23.38550279","21.53049795","19.83147479","17.98502736","15.78545989","16.62755207","15.44044311","17.84414853","17.95091097","13.73487146","15.30228241","17.26763243","19.14444355","19.14949803","","",
"Suriname","SUR","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.00744095","25.5944795","37.48313286","40.788521","45.78909481","52.42670072","58.93715736","62.62753854","84.32305087","86.75400942","97.93032442","106.1241061","119.34779504","125.91499073","132.90505722","117.1415717","76.85140036","88.40024669","94.22257063","99.65254446","","",
"Slovak Republic","SVK","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.05797774","23.14149524","27.99696852","42.0697644","108.61560536","141.96715192","193.83171123","281.72286784","263.10438474","295.93500443","295.6197047","318.79123033","306.54629084","319.61566322","232.18498658","204.5167584","210.29376632","222.51327942","245.78489998","257.13274936","","",
"Slovenia","SVN","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","105.74111223","106.61185951","118.63065114","150.22234906","166.55187257","188.67538425","189.28621841","244.81023277","275.48160001","271.57989065","254.97061823","261.96012326","246.06614358","255.9949565","267.76863216","221.96087755","220.28969214","237.32152807","259.94980623","258.77635324","","",
"Sweden","SWE","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","314.29767233","363.90659285","405.98610116","493.95605261","567.94007323","590.17335159","622.86006872","704.1710668","755.48221545","678.46774036","723.30203342","924.39683075","926.27622101","999.92257537","985.53243317","834.3612019","823.24444373","822.34434425","838.23663352","786.98305643","","",
"Eswatini","SWZ","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.76163605","13.96810838","13.10609619","20.63675056","26.93449337","30.12798759","30.83589153","32.02258034","29.29778383","30.46822632","37.44336413","39.92659265","37.2067461","33.21823278","30.92151078","27.42765646","24.73065981","28.69630472","30.12124107","27.92966807","","",
"Sint Maarten (Dutch part)","SXM","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.60750074","122.77960538","73.70387862","95.7364241","121.08676555","137.54026963","136.90017211","117.85077634","167.08522729","137.493572","149.07600573","161.20024313","164.83126004","158.85146652","201.66207645","192.42734239","195.48377718","191.34775877","203.26215059","211.8570695","","",
"Syrian Arab Republic","SYR","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.87657747","34.13664923","34.63888813","31.71091823","32.08269145","31.45952938","33.77043958","39.15461465","45.81133978","48.86809347","50.07825115","43.0740816","37.49168828","","","","","","","","","",
"Turks and Caicos Islands","TCA","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.76955625","6.88034641","11.78900618","8.64823078","14.42579469","17.98730859","22.07261527","22.63827941","26.05714425","23.29370778","24.54899817","23.42658671","22.23178411","23.43646623","24.39649622","19.91425285","20.05242664","18.11740679","18.52416835","17.08167198","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.1343354421618","22.8662903922685","25.179902725389","27.8325377137092","30.4871922599177","35.0156843566871","38.6228746984394","42.7583736948897","52.7136480305551","58.5648486239852","65.8173782844717","81.0879175568585","92.3956139703039","101.799098930154","105.425917576115","108.649759908515","112.178885093951","123.282822085767","138.579157439402","145.538099158549","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.6498434242416","35.2587898888588","39.7010806694364","48.1697712682791","63.1587966658275","76.8336265344757","91.3392439896152","115.137573016701","139.990037497473","122.132704362014","136.676081101183","154.364425837009","162.174417766853","177.728987185721","169.258688264914","135.430342215611","133.006978045148","152.181307314187","153.261865810804","158.459408663013","","",
"Togo","TGO","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.77105836","8.61153653","9.60410088","11.48220003","12.12432385","12.45727995","12.62246552","15.64836503","18.68007162","19.39746109","19.94190078","22.42489437","21.98822189","23.9843489","25.17422199","21.95740571","23.50440514","33.15947459","35.49620753","33.86963355","","",
"Thailand","THA","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.28563987","19.47365728","19.500651","20.7858428","22.05126085","25.22312758","18.44188774","18.79123315","22.27423726","24.24900104","24.94897101","25.493529","27.71143848","26.71051243","28.19283727","26.79596658","25.52706731","30.07353674","28.5556084","25.67632504","","",
"Tajikistan","TJK","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.72634934","5.87105957","6.52987587","8.18923444","10.71214192","11.7204496","14.05831558","20.56491969","28.86585469","27.56476698","30.27686801","31.05357224","37.06919546","42.68412412","46.38865417","40.15506205","37.09497473","36.73428284","40.944636","44.06727996","","",
"Turkmenistan","TKM","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.32414215","75.84302173","81.01548293","133.04712017","230.47324631","254.81149628","285.96151831","194.52587123","200.49789688","137.39915396","157.47483607","190.80815598","217.69859041","251.48889764","298.57940541","287.92872947","322.19045146","332.24838439","351.429627","383.94610042","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","111.157812746445","112.950275717948","99.801813109764","102.505902332311","113.688077642466","138.347060892535","156.172859048803","179.117704195453","194.810664620366","188.708724364151","210.729950846791","227.200932274601","227.188708028632","228.323595868855","228.227210088942","192.172346071316","182.536623843891","203.171005992112","194.360455819909","188.621466021535","","",
"Timor-Leste","TLS","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.01832104","6.68797903","8.13959915","5.90300187","5.40336089","4.92689716","4.37503549","6.03553835","6.3782901","6.7961525","7.19677723","7.40847342","7.52318395","7.38135699","7.23904451","7.32284122","7.55382208","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.1663784512959","44.90562107866","43.9120811408223","42.0571176062386","48.2490466883626","55.1769328280801","59.3888700901642","71.678307781073","87.1806920536914","98.2862398293144","114.938025878618","126.678499440758","133.322201339773","121.634174090258","111.728568167279","111.600492553588","121.0113479518","115.392478732655","112.743358791681","120.493902817413","","",
"Tonga","TON","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.41922235","8.98565908","10.46350761","11.77358593","13.76605059","15.42700959","15.73838803","17.77360183","19.93792277","19.1589644","20.54677843","23.24959778","24.90902531","25.41501331","25.81864646","20.33088905","20.16668874","22.63118383","24.16485869","23.89282348","","",
"South Asia (IDA & IBRD)","TSA","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.0669485282358","13.0191271465915","13.214209143303","14.3813707264402","16.1692806342985","18.2500616371468","19.7854928066085","23.2938914011443","24.0917463820928","23.7080669172377","27.044996335256","27.9571088418644","28.3194725185629","34.9159268666027","35.2508945853421","35.6290676372244","36.0116672680437","31.4804748400138","32.9328352597802","33.9431190656306","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.0183253400967","10.5820242436402","10.7781623970215","15.8181525740339","17.3884623006448","19.5216101975997","22.6894784416051","25.1706882716349","28.0926213123811","25.3898151263947","27.6664539330754","30.6195110949553","30.2362386051244","33.1729750124041","32.6247039632057","30.4340397843018","28.617559451146","29.1695171697722","24.3108407453869","23.8045930956745","","",
"Trinidad and Tobago","TTO","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","158.97102313","145.87975802","176.87606723","181.70443374","238.15783066","255.78423152","292.61429875","343.20133575","366.52114928","385.21931989","401.18853083","408.4465345","417.51781491","437.42138084","451.63461007","457.33430934","478.75594686","461.62925689","513.16568314","547.91038902","","",
"Tunisia","TUN","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.13442832","45.320161","50.62272921","61.68268922","70.44768067","72.58407781","77.39969547","87.88378127","99.85228372","99.54506705","102.6178089","114.06529388","112.42101315","113.10655623","111.39073628","100.99372174","97.38207842","92.14667379","91.59595872","88.41760147","","",
"Turkey","TUR","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.05763077","35.99699087","37.93712057","45.18482584","60.45439083","88.22374019","98.59913526","122.49015576","109.50191843","72.56752543","90.99645541","84.46996501","83.52143903","93.33460126","93.20819645","76.7975014","76.86311003","76.94553644","68.19301508","66.96253664","","",
"Tuvalu","TUV","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.37326371","1.88762814","2.59352865","3.4330983","3.20297532","3.05466332","2.19069866","3.04957013","3.73589158","2.72230015","3.07856349","4.13026295","4.04618799","3.91574045","3.69883691","1.14989943","3.58127764","3.19801972","3.55322626","3.14453135","","",
"Tanzania","TZA","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.85142421","6.35390221","7.40420295","8.32896818","8.9341496","9.52123562","9.34748359","10.50983305","12.01987531","11.80493003","11.97061893","10.63455392","10.43998564","10.54643092","10.43226735","8.67535805","8.14180226","8.49595125","8.77624529","8.93655876","","",
"Uganda","UGA","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.17292543","7.04220101","7.03010849","6.55718773","7.22974371","12.69826296","17.21560742","19.7808227","21.19438738","19.0351641","19.3780707","18.15754123","20.51425409","22.26932424","20.1717616","15.53984085","15.53051196","11.68690669","11.42068746","12.39956304","","",
"Ukraine","UKR","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.00119056","21.12365957","23.85652871","28.27270226","35.02558095","44.15709402","53.61406449","67.78558359","81.54560679","62.95165654","84.68365661","112.90284049","120.93451648","135.34215965","102.48826456","76.08684473","76.24903058","92.26249879","112.70379744","126.84316302","","",
"Upper middle income","UMC","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.9524971646639","46.8749813959798","46.7287261020895","50.7956116244924","57.6964155047634","67.8961374628995","76.3526854958376","87.4824887670014","101.319457685106","101.290823449993","111.950181984774","130.595664807579","141.828351926728","152.579334984425","155.742937815069","144.818900245453","144.939271622944","162.05694125176","172.575523752963","177.433433419232","","",
"Uruguay","URY","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","173.12945126","160.97179997","93.34916369","80.87468987","90.28285223","114.26148511","117.71604537","133.6350731","170.8660303","169.39487643","210.9974795","238.87372499","245.51670097","264.88681099","252.36305664","237.99944707","238.39275383","272.03248068","273.92973099","256.80753052","","",
"United States","USA","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","686.62151205","705.28753947","762.5962857","811.11510812","852.25705342","898.34040319","933.97392174","976.16848104","988.03665994","968.01501595","975.35970098","995.65089497","1028.71819869","1044.27823973","1066.66680535","1102.62153345","1137.02489103","1151.94492299","1188.60848495","1235.33881484","","",
"Uzbekistan","UZB","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.65578075","18.52130133","15.19306234","15.16694948","16.65986315","18.68616938","21.51992037","27.13248237","34.9620664","40.41610412","46.66418126","54.62281176","62.22346161","69.02149197","53.42534787","63.82523386","70.60396903","52.72212211","49.64321525","56.86189778","","",
"St. Vincent and the Grenadines","VCT","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.08390189","49.03899496","52.36499214","56.62719815","64.17204484","68.65234903","75.63490365","89.93954869","90.3521617","90.11549914","92.30549721","91.04663502","95.44712791","100.18321815","96.38442343","86.98572903","91.29962634","92.02013594","96.11450353","103.29919756","","",
"Venezuela, RB","VEN","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","146.49954589","162.38559597","117.61880249","84.55617554","91.95326542","121.85979722","152.09714736","204.95509744","279.08051632","350.56658071","363.77910522","273.05871664","243.4553606","218.18194345","208.15611604","165.71209487","140.11102305","143.13472542","94.025084","62.56103967","","",
"British Virgin Islands","VGB","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.03545931","7.32950155","7.30091167","8.30963143","10.72453632","13.05787872","15.79154713","18.46797639","22.00292402","24.00935067","29.4256472","33.51178537","44.42454912","49.32605595","48.98803775","51.24606161","55.29678001","63.20591037","72.73425056","77.62422217","","",
